gameid,side,position,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT01_68224,Blue,team,Cincinnati Fear,oe:team:969667ee6e31f83d6da935558895498,1,0.0,0.5261,1.0,0.0,1.0,1.0
LOLTMNT01_68224,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,1.0,0.5538,0.0,1.0,0.0,0.0
LOLTMNT03_55271,Blue,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,0.0,0.3837,1.0,1.0,1.0,1.0
LOLTMNT03_55271,Red,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,1.0,0.1476,0.0,0.0,0.0,0.0
LOLTMNT03_54632,Blue,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,1.0,0.267,1.0,1.0,0.0,1.0
LOLTMNT03_54632,Red,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,1,0.0,0.6674,0.0,0.0,1.0,0.0
LOLTMNT03_54636,Blue,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,1,0.0,0.7398,1.0,1.0,1.0,1.0
LOLTMNT03_54636,Red,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,0,1.0,0.4756,0.0,0.0,0.0,0.0
LOLTMNT03_55274,Blue,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,0.0,0.2074,0.0,0.0,1.0,0.0
LOLTMNT03_55274,Red,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,1,1.0,0.3889,1.0,1.0,0.0,1.0
10858-10858_game_1,Blue,team,Ultra Prime Academy,oe:team:3d4a6fe0ca7bda9057ee1172eb5761c,0,0.0,0.3427,,,,
10858-10858_game_1,Red,team,ThunderTalk Gaming Young,oe:team:fd27f7adaecaeac4f8736159d57c0ce,1,1.0,0.7165,,,,
10858-10858_game_2,Blue,team,ThunderTalk Gaming Young,oe:team:fd27f7adaecaeac4f8736159d57c0ce,1,0.0,0.5888,,,,
10858-10858_game_2,Red,team,Ultra Prime Academy,oe:team:3d4a6fe0ca7bda9057ee1172eb5761c,0,1.0,0.1963,,,,
LOLTMNT03_55277,Blue,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,0.0,0.1461,0.0,0.0,1.0,1.0
LOLTMNT03_55277,Red,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,1.0,0.2713,1.0,1.0,0.0,0.0
LOLTMNT03_54640,Blue,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,1,1.0,0.8657,1.0,1.0,1.0,0.0
LOLTMNT03_54640,Red,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,0.0,0.2331,0.0,0.0,0.0,1.0
10901-10901_game_1,Blue,team,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,0.0,0.1973,,,,
10901-10901_game_1,Red,team,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,1,1.0,0.8219,,,,
10859-10859_game_1,Blue,team,Ji Jie Hao (集结号),oe:team:98b04bf2ce15d307f6afb1254004629,1,1.0,0.7372,,,,
10859-10859_game_1,Red,team,MAX,oe:team:91c9cf14d344ea993274f77fd9fa508,0,0.0,0.2564,,,,
LOLTMNT03_55288,Blue,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,0.0,0.3143,0.0,1.0,1.0,1.0
LOLTMNT03_55288,Red,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,1.0,0.1572,1.0,0.0,0.0,0.0
10901-10901_game_2,Blue,team,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,1.0,0.5052,,,,
10901-10901_game_2,Red,team,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,1,0.0,0.7383,,,,
10859-10859_game_2,Blue,team,MAX,oe:team:91c9cf14d344ea993274f77fd9fa508,1,1.0,0.5676,,,,
10859-10859_game_2,Red,team,Ji Jie Hao (集结号),oe:team:98b04bf2ce15d307f6afb1254004629,0,0.0,0.3243,,,,
LOLTMNT03_55290,Blue,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,0.0,0.5888,0.0,1.0,0.0,1.0
LOLTMNT03_55290,Red,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,1.0,0.2479,1.0,0.0,1.0,0.0
10902-10902_game_1,Blue,team,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,1,1.0,0.3377,,,,
10902-10902_game_1,Red,team,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,0,0.0,0.2026,,,,
10859-10859_game_3,Blue,team,Ji Jie Hao (集结号),oe:team:98b04bf2ce15d307f6afb1254004629,1,0.0,0.5809,,,,
10859-10859_game_3,Red,team,MAX,oe:team:91c9cf14d344ea993274f77fd9fa508,0,1.0,0.4149,,,,
10902-10902_game_2,Blue,team,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,0,0.0,0.1901,,,,
10902-10902_game_2,Red,team,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,1,1.0,0.7985,,,,
LOLTMNT03_55307,Blue,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,0.0,0.2585,0.0,0.0,0.0,0.0
LOLTMNT03_55307,Red,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4847,1.0,1.0,1.0,1.0
10860-10860_game_1,Blue,team,Joy Dream,oe:team:ae2a2737a8d8d2b8e396dabae0e149b,1,0.0,0.9854,,,,
10860-10860_game_1,Red,team,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,1.0,0.438,,,,
10860-10860_game_2,Blue,team,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,0.0,0.6499,,,,
10860-10860_game_2,Red,team,Joy Dream,oe:team:ae2a2737a8d8d2b8e396dabae0e149b,1,1.0,1.1288,,,,
LOLTMNT03_55310,Blue,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,0.0,0.5723,1.0,1.0,1.0,1.0
LOLTMNT03_55310,Red,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,1.0,0.241,0.0,0.0,0.0,0.0
10903-10903_game_1,Blue,team,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,1,0.0,0.8149,,,,
10903-10903_game_1,Red,team,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,1.0,0.2716,,,,
LOLTMNT03_55313,Blue,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.698,0.0,0.0,1.0,1.0
LOLTMNT03_55313,Red,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,0.0,0.2856,1.0,1.0,0.0,0.0
10903-10903_game_2,Blue,team,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,0.0,0.0319,,,,
10903-10903_game_2,Red,team,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,1,1.0,0.5428,,,,
LOLTMNT06_25828,Blue,team,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,0,0.0,0.406,0.0,0.0,0.0,0.0
LOLTMNT06_25828,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,0.6559,1.0,1.0,1.0,1.0
LOLTMNT06_24848,Blue,team,MHSC Esport,oe:team:91b2523df100990f9ca59be20dc3244,1,0.0,0.5131,1.0,1.0,0.0,1.0
LOLTMNT06_24848,Red,team,Klanik Esport,oe:team:0ade5e44c23039bca133eee58ec1b83,0,1.0,0.171,0.0,0.0,1.0,0.0
LOLTMNT06_25838,Blue,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,0.0,0.5776,1.0,1.0,1.0,1.0
LOLTMNT06_25838,Red,team,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,0,1.0,0.6664,0.0,0.0,0.0,0.0
LOLTMNT03_55359,Blue,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,0,1.0,0.3627,1.0,1.0,1.0,1.0
LOLTMNT03_55359,Red,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,1,0.0,0.4663,0.0,0.0,0.0,0.0
LOLTMNT06_24850,Blue,team,Akroma,oe:team:e05fc2a9f99e906ea564a672d75f839,0,0.0,0.2931,0.0,0.0,0.0,0.0
LOLTMNT06_24850,Red,team,Zerance,oe:team:302fced4d92a9b83cb5784fd6f3b548,1,1.0,0.469,1.0,1.0,1.0,1.0
LOLTMNT03_55355,Blue,team,RA'AD,oe:team:6a4c502c27267c22c54b431be11b43f,0,1.0,0.3916,0.0,0.0,0.0,0.0
LOLTMNT03_55355,Red,team,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,1,0.0,0.9399,1.0,1.0,1.0,1.0
LOLTMNT06_24855,Blue,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,0.0,0.2034,1.0,0.0,0.0,0.0
LOLTMNT06_24855,Red,team,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,1,1.0,0.8136,0.0,1.0,1.0,1.0
LOLTMNT03_54754,Blue,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,1,0.0,0.5613,1.0,1.0,1.0,1.0
LOLTMNT03_54754,Red,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,0,1.0,0.3119,0.0,0.0,0.0,0.0
LOLTMNT06_25840,Blue,team,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,1.0,0.8056,1.0,1.0,1.0,1.0
LOLTMNT06_25840,Red,team,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,0,0.0,0.2578,0.0,0.0,0.0,0.0
LOLTMNT06_24857,Blue,team,Esprit Shōnen,oe:team:df682d5adfed257780a68a85004ed27,1,0.0,0.5108,1.0,0.0,0.0,1.0
LOLTMNT06_24857,Red,team,Joblife,oe:team:7380b73561abdd86c2391e9481acd4b,0,1.0,0.3305,0.0,1.0,1.0,0.0
LOLTMNT03_54760,Blue,team,Anubis Gaming,oe:team:f2094ae60f9b1f3b6a17ad88ad75fc1,1,0.0,0.6133,1.0,0.0,0.0,1.0
LOLTMNT03_54760,Red,team,One More Esports,oe:team:ca663b1c89065ae6491db8e9cd5c305,0,1.0,0.5877,0.0,1.0,1.0,0.0
LOLTMNT06_25844,Blue,team,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,0,1.0,0.171,1.0,0.0,0.0,0.0
LOLTMNT06_25844,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,0.0,0.399,0.0,1.0,1.0,1.0
LOLTMNT06_24861,Blue,team,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,0,1.0,0.1744,0.0,1.0,1.0,1.0
LOLTMNT06_24861,Red,team,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,0.0,0.4651,1.0,0.0,0.0,0.0
LOLTMNT01_67814,Blue,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,1,1.0,0.7609,0.0,1.0,1.0,1.0
LOLTMNT01_67814,Red,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,0,0.0,0.4891,1.0,0.0,0.0,0.0
LOLTMNT06_24862,Blue,team,IZI Dream,oe:team:2799e04c7212d3c262467ef25427eda,1,1.0,0.753,1.0,1.0,1.0,1.0
LOLTMNT06_24862,Red,team,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,0,0.0,0.3765,0.0,0.0,0.0,0.0
LOLTMNT03_54770,Blue,team,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,1.0,0.7524,0.0,1.0,0.0,1.0
LOLTMNT03_54770,Red,team,GnG Amazigh,oe:team:c9d247506c051256fff4babbcfcab82,0,0.0,0.3762,1.0,0.0,1.0,0.0
LOLTMNT03_54766,Blue,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,1,1.0,0.8949,1.0,0.0,1.0,1.0
LOLTMNT03_54766,Red,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,0,0.0,0.2335,0.0,1.0,0.0,0.0
LOLTMNT03_54771,Blue,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,1,1.0,0.8949,1.0,0.0,1.0,1.0
LOLTMNT03_54771,Red,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,0,0.0,0.2335,0.0,1.0,0.0,0.0
LOLTMNT01_68434,Blue,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,0,1.0,0.5489,0.0,0.0,1.0,0.0
LOLTMNT01_68434,Red,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,1,0.0,0.8234,1.0,1.0,0.0,1.0
LOLTMNT06_24863,Blue,team,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,0,0.0,0.1911,1.0,0.0,0.0,0.0
LOLTMNT06_24863,Red,team,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,1.0,0.7006,0.0,1.0,1.0,1.0
LOLTMNT06_24864,Blue,team,Project Conquerors,oe:team:ad003d7f74930eeab29a6029c3b9f52,0,1.0,0.4392,0.0,1.0,0.0,0.0
LOLTMNT06_24864,Red,team,Lille Esport,oe:team:f9d5cf621532c5ac51e0947d7098b7f,1,0.0,0.777,1.0,0.0,1.0,1.0
LOLTMNT03_54773,Blue,team,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,0,0.0,0.3993,0.0,0.0,1.0,1.0
LOLTMNT03_54773,Red,team,Twisted Minds,oe:team:40d8ba3a56bb69899bc84d078a11c1a,1,1.0,0.772,1.0,0.0,0.0,0.0
LOLTMNT01_68457,Blue,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,1,0.0,0.7298,0.0,1.0,1.0,0.0
LOLTMNT01_68457,Red,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,0,1.0,0.6346,1.0,0.0,0.0,1.0
LOLTMNT01_68470,Blue,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,1,1.0,0.4583,1.0,1.0,1.0,1.0
LOLTMNT01_68470,Red,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,0,0.0,0.3173,0.0,0.0,0.0,0.0
LOLTMNT01_68475,Blue,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,1,1.0,0.6509,0.0,0.0,0.0,0.0
LOLTMNT01_68475,Red,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,0,0.0,0.4098,1.0,1.0,1.0,1.0
LOLTMNT01_68494,Blue,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,0.0,0.4013,0.0,1.0,1.0,1.0
LOLTMNT01_68494,Red,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,0,1.0,0.2676,1.0,0.0,0.0,0.0
LOLTMNT01_68504,Blue,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,1,1.0,0.4842,1.0,1.0,1.0,1.0
LOLTMNT01_68504,Red,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,0,0.0,0.0745,0.0,0.0,0.0,0.0
LOLTMNT01_67923,Blue,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,0,1.0,0.4061,0.0,1.0,0.0,1.0
LOLTMNT01_67923,Red,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,1,0.0,0.5415,1.0,0.0,1.0,0.0
LOLTMNT01_68527,Blue,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,1,1.0,0.4558,1.0,1.0,1.0,0.0
LOLTMNT01_68527,Red,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,0,0.0,0.2901,0.0,0.0,0.0,1.0
LOLTMNT01_68533,Blue,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,1,1.0,0.7001,0.0,0.0,1.0,0.0
LOLTMNT01_68533,Red,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,0,0.0,0.1647,1.0,1.0,0.0,1.0
LOLTMNT01_67943,Blue,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,0,0.0,0.3069,0.0,1.0,0.0,0.0
LOLTMNT01_67943,Red,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,1,1.0,0.5831,1.0,0.0,1.0,1.0
10861-10861_game_1,Blue,team,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,1,1.0,0.6663,,,,
10861-10861_game_1,Red,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.1586,,,,
LOLTMNT03_54813,Blue,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,0,1.0,0.4381,1.0,1.0,0.0,0.0
LOLTMNT03_54813,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,1,0.0,0.6134,0.0,0.0,1.0,1.0
10861-10861_game_2,Blue,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.487,,,,
10861-10861_game_2,Red,team,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,1,1.0,0.6494,,,,
LOLTMNT03_54815,Blue,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.5689,1.0,1.0,0.0,1.0
LOLTMNT03_54815,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.403,0.0,0.0,1.0,0.0
10904-10904_game_1,Blue,team,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,1,1.0,0.8542,,,,
10904-10904_game_1,Red,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,0.0,0.2034,,,,
10862-10862_game_1,Blue,team,Weibo Gaming Youth Team,oe:team:557e2d6abd8a8896014e4351756c305,0,0.0,0.038,,,,
10862-10862_game_1,Red,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,1.0,0.3795,,,,
10904-10904_game_2,Blue,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,0.0,0.7059,,,,
10904-10904_game_2,Red,team,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,1.0,0.1569,,,,
LOLTMNT03_54816,Blue,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.1906,0.0,0.0,0.0,0.0
LOLTMNT03_54816,Red,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.5717,1.0,1.0,1.0,1.0
10862-10862_game_2,Blue,team,Weibo Gaming Youth Team,oe:team:557e2d6abd8a8896014e4351756c305,0,0.0,0.3051,,,,
10862-10862_game_2,Red,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,1.0,0.9831,,,,
10904-10904_game_3,Blue,team,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,0.0,0.1908,,,,
10904-10904_game_3,Red,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.4452,,,,
LOLTMNT04_31530,Blue,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,1,0.0,0.6977,1.0,1.0,1.0,0.0
LOLTMNT04_31530,Red,team,Ground Zero Gaming,oe:team:788115a84f68bc65fa6d3a4e0f67a3e,0,1.0,0.3943,0.0,0.0,0.0,1.0
10905-10905_game_1,Blue,team,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,1,1.0,0.3279,,,,
10905-10905_game_1,Red,team,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,0,0.0,0.1261,,,,
10863-10863_game_1,Blue,team,LGD Gaming Young Team,oe:team:6100f2588a65a71921d4f8ee206d94e,1,1.0,0.4586,,,,
10863-10863_game_1,Red,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,0.0,0.0764,,,,
LOLTMNT03_55456,Blue,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1.0,0.5604,1.0,1.0,1.0,1.0
LOLTMNT03_55456,Red,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,0.0,0.1121,0.0,0.0,0.0,0.0
LOLTMNT04_31532,Blue,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,1,0.0,2.1446,0.0,1.0,0.0,1.0
LOLTMNT04_31532,Red,team,Ground Zero Gaming,oe:team:788115a84f68bc65fa6d3a4e0f67a3e,0,1.0,0.3336,1.0,0.0,0.0,0.0
10863-10863_game_2,Blue,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,1.0,0.4608,,,,
10863-10863_game_2,Red,team,LGD Gaming Young Team,oe:team:6100f2588a65a71921d4f8ee206d94e,1,0.0,0.8602,,,,
10905-10905_game_2,Blue,team,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,0,1.0,0.105,,,,
10905-10905_game_2,Red,team,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,1,0.0,0.5598,,,,
LOLTMNT03_55468,Blue,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,0.0,0.4502,0.0,0.0,1.0,0.0
LOLTMNT03_55468,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,1.0,0.2751,1.0,1.0,0.0,1.0
LOLTMNT04_31544,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,0,0.0,0.2137,1.0,0.0,0.0,1.0
LOLTMNT04_31544,Red,team,J Team,oe:team:b41d715b166da7092724123264e4560,1,1.0,0.6718,0.0,0.0,1.0,0.0
10906-10906_game_1,Blue,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,1.0,0.8028,,,,
10906-10906_game_1,Red,team,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,0,0.0,0.3141,,,,
LOLTMNT03_54852,Blue,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1.0,0.5978,1.0,1.0,0.0,0.0
LOLTMNT03_54852,Red,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,0.0,0.0944,0.0,0.0,1.0,1.0
LOLTMNT04_31549,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,0.0,0.3492,1.0,1.0,1.0,1.0
LOLTMNT04_31549,Red,team,J Team,oe:team:b41d715b166da7092724123264e4560,0,1.0,0.1587,0.0,0.0,0.0,0.0
10906-10906_game_2,Blue,team,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,0,0.0,0.2592,,,,
10906-10906_game_2,Red,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,1.0,0.7127,,,,
LOLTMNT04_31552,Blue,team,J Team,oe:team:b41d715b166da7092724123264e4560,0,0.0,0.2249,0.0,1.0,0.0,0.0
LOLTMNT04_31552,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.5904,1.0,0.0,1.0,1.0
LOLTMNT04_31576,Blue,team,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,0.0,0.5152,0.0,0.0,1.0,1.0
LOLTMNT04_31576,Red,team,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,1,1.0,0.4895,1.0,1.0,0.0,0.0
LOLTMNT01_68700,Blue,team,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,0,0.0,0.1088,0.0,0.0,0.0,0.0
LOLTMNT01_68700,Red,team,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,1,1.0,0.5441,1.0,1.0,1.0,1.0
LOLTMNT01_68730,Blue,team,LOUD,oe:team:658a021a796aa5501503220adb38cf4,1,0.0,0.7042,1.0,1.0,1.0,1.0
LOLTMNT01_68730,Red,team,Los Grandes,oe:team:ca884c91b35e5e37937b19360cf1bbe,0,1.0,0.2465,0.0,0.0,0.0,0.0
LOLTMNT04_32530,Blue,team,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,1.0,0.2214,0.0,1.0,0.0,0.0
LOLTMNT04_32530,Red,team,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,0.0,0.6273,1.0,0.0,0.0,1.0
LOLTMNT04_32546,Blue,team,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1,0.0,0.4353,0.0,0.0,0.0,1.0
LOLTMNT04_32546,Red,team,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,0,1.0,0.1674,1.0,1.0,0.0,0.0
LOLTMNT01_68760,Blue,team,KaBuM! Esports,oe:team:86e551648da70c86cb473ce5d5f26f7,1,1.0,0.6888,1.0,1.0,0.0,1.0
LOLTMNT01_68760,Red,team,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,0,0.0,0.2296,0.0,0.0,0.0,0.0
LOLTMNT04_31630,Blue,team,MAD Lions KOI,oe:team:6a0084dacefb228be863fbb64cefe11,0,0.0,0.359,0.0,1.0,1.0,1.0
LOLTMNT04_31630,Red,team,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1,1.0,0.5385,1.0,0.0,0.0,0.0
LOLTMNT01_68793,Blue,team,Vivo Keyd Stars,oe:team:b9e44c69c1a70fb35df9be96f9eafea,1,0.0,0.5552,1.0,1.0,1.0,1.0
LOLTMNT01_68793,Red,team,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,0,1.0,0.2082,0.0,0.0,0.0,0.0
LOLTMNT01_68807,Blue,team,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,1,0.0,0.5588,1.0,1.0,0.0,0.0
LOLTMNT01_68807,Red,team,Fluxo,oe:team:ca3882dbcefa68eac0892e3218080db,0,1.0,0.4191,0.0,0.0,1.0,1.0
LOLTMNT04_31649,Blue,team,Karmine Corp,oe:team:f3aa9bbd924ce3af42ac53f8326bc7c,0,1.0,0.2695,1.0,1.0,0.0,0.0
LOLTMNT04_31649,Red,team,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,1,0.0,0.5389,0.0,0.0,1.0,1.0
LOLTMNT01_69263,Blue,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,0,0.0,0.419,1.0,0.0,0.0,1.0
LOLTMNT01_69263,Red,team,NRG,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,1,1.0,0.7333,0.0,0.0,1.0,0.0
LOLTMNT01_68851,Blue,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,0.0,0.6291,1.0,1.0,1.0,1.0
LOLTMNT01_68851,Red,team,NRG,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,0,1.0,0.298,0.0,0.0,0.0,0.0
LOLTMNT01_68865,Blue,team,NRG,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,0,0.0,0.1762,1.0,0.0,1.0,0.0
LOLTMNT01_68865,Red,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,1.0,0.6167,0.0,1.0,0.0,1.0
